n_step,ijk,num_load,A1,A2,A3,A4,Tup,Tmid,Tdown,23x,23y,23z,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
13,1,172,0.1427734,0.08222656,0.2111328,0.1427734,0,0,0,-3.433378e+01,-3.372453e+01,7.283240e+01,9.955337e+01,7.249259e+01,     0,5.693304e+01,     0,7.035446e+01,7.063296e+01,1.305111e+02,1.354122e+02,1.431088e+02,4.939015e+01,4.923330e+01,6.064699e+01,2.699012e+01,2.119233e+01,2.373593e+01,3.996716e+00,7.842643e+00,1.640856e+01,9.607770e+00,1.327413e+01,2.450958e+01,     0,     0,6.518893e+01,     0,6.014271e+01,2.961332e+01,1.173739e+02,1.494895e+02,1.583842e+02,1.238488e+02
12,1,173,0.2677734,0.2072266,0.08613281,0.2677734,0,0,0,-7.441453e+01,-2.983717e+01,9.793155e+01,2.584689e+02,3.030933e+02,     0,2.327966e+02,     0,1.208737e+02,1.155778e+02,3.331099e+02,2.658970e+02,2.644665e+02,5.461354e+02,4.844565e+02,5.182247e+02,1.830048e+02,2.410334e+02,2.030477e+02,9.592295e+01,7.468114e+01,6.617880e+01,7.978984e+01,6.164825e+01,3.583572e+01,     0,2.279444e+02,     0,2.004708e+02,     0,1.595617e+01,4.137528e+02,6.543149e+02,6.431522e+02,4.234020e+02
13,1,174,0.2052734,0.1447266,0.1486328,0.2052734,0,0,0,-5.964878e+01,-3.161872e+01,9.242319e+01,1.735399e+02,1.641400e+02,     0,1.226278e+02,     0,1.163180e+02,1.023090e+02,2.397501e+02,2.156834e+02,2.283848e+02,2.165317e+02,2.033632e+02,2.256329e+02,9.499612e+01,1.094316e+02,8.791450e+01,3.662595e+01,3.747239e+01,3.910083e+01,3.971745e+01,3.821329e+01,3.633257e+01,     0,3.178967e+01,3.735195e+01,2.531987e+01,4.504464e+01,3.834460e+01,2.689155e+02,3.766752e+02,3.763689e+02,2.684821e+02
16,1,175,0.08027344,0.2697266,0.2736328,0.08027344,0,0,0,-9.935396e+01,-5.646353e+01,-1.652985e+02,1.531188e+00,3.575742e-01,     0,2.901868e-01,     0,2.756925e-01,2.304710e-01,     0,3.955325e-01,5.667188e-01,2.706157e-01,2.252872e-01,5.460253e-01,2.380440e-01,2.313332e-01,9.670533e-02,     0,4.264215e-02,1.155492e-01,3.608506e-01,1.515897e-01,2.142193e-01,     0,     0,1.521327e-01,4.669530e-03,1.272942e-01,3.344718e-02,3.996530e-01,8.082257e-01,8.364093e-01,3.976703e-01
27,1,176,0.07246094,0.1525391,0.1876953,0.07246094,0,0,0,-3.843445e+01,-4.437501e+01,-1.169723e+02,1.297375e+00,4.192755e-01,     0,3.595364e-01,     0,2.826327e-01,2.808217e-01,     0,5.187514e-01,6.343208e-01,2.581004e-01,3.556058e-01,5.777057e-01,2.075830e-01,2.151030e-01,1.570187e-01,     0,3.377806e-02,1.122946e-01,1.912830e-01,1.661958e-01,1.883721e-01,     0,     0,4.678989e-02,     0,7.177277e-02,4.733281e-02,6.123278e-01,8.274765e-01,9.704381e-01,5.887994e-01
12,1,177,0.1974609,0.2775391,0.06269531,0.1974609,0,0,0,-4.796191e+01,-4.016568e+01,8.144679e+01,1.523156e+02,1.646256e+02,     0,1.458758e+02,     0,4.015800e+01,4.280005e+01,1.364947e+02,1.003704e+02,9.009411e+01,3.225979e+02,2.899680e+02,2.779259e+02,1.262893e+02,1.419453e+02,1.393802e+02,6.179189e+01,3.405768e+01,2.464586e+01,3.836242e+01,1.726743e+01,     0,     0,1.458647e+02,     0,1.501026e+02,     0,     0,2.367038e+02,3.364728e+02,3.139833e+02,2.272775e+02
30,2,178,0.2599609,0.09003906,0.1251953,0.2599609,0,0,0,-2.611878e+02,1.019181e+02,-5.321509e+01,1.472878e+03,2.081756e+03,     0,     0,     0,3.559075e+03,     0,8.015074e+02,1.336039e+02,2.141711e+03,5.636358e+02,1.666583e+01,3.007751e+03,2.217271e+02,     0,     0,9.063813e+02,     0,2.233004e+03,     0,8.760434e+02,2.253663e+03,     0,     0,     0,     0,3.306430e+03,1.823568e+01,1.547324e+03,5.021220e+02,4.408870e+02,4.655674e+02
15,1,179,0.1349609,0.2150391,0.2501953,0.1349609,0,0,0,-1.817656e+01,-4.614057e+01,-4.771888e+01,1.508547e+00,5.213383e-01,     0,4.720954e-01,     0,4.225861e-01,3.379419e-01,2.217007e-01,6.889658e-01,8.219745e-01,4.343309e-01,4.856195e-01,8.377128e-01,2.710378e-01,3.314017e-01,1.716096e-01,     0,5.868121e-02,1.608196e-01,2.592225e-01,2.389326e-01,2.863888e-01,     0,     0,2.928686e-03,     0,1.057619e-01,5.004782e-02,7.764291e-01,1.174314e+00,1.318722e+00,6.795196e-01
30,2,180,0.1662109,0.05878906,0.09394531,0.1662109,0,0,0,-1.960165e+01,-4.164373e+01,-5.398509e+00,3.306483e+02,1.815188e+03,     0,1.171111e+03,     0,2.350814e+02,4.802490e+02,3.460976e+02,7.973959e+02,1.907627e+03,4.136535e+02,2.022990e+03,1.249726e+03,2.171753e+02,1.819665e+02,1.619635e+03,2.768470e+00,     0,1.290427e+03,     0,1.996546e+03,9.734411e+02,     0,     0,2.083249e+02,1.720997e+03,     0,1.263310e+03,6.668229e+02,8.354653e+02,2.298652e+03,9.479210e+02
11,1,181,0.2912109,0.1837891,0.2189453,0.2912109,0,0,0,-1.063115e+02,-2.156562e+01,1.109084e+02,2.621179e+02,2.365340e+02,     0,1.646370e+02,     0,2.167481e+02,1.529897e+02,4.679188e+02,3.439016e+02,4.185992e+02,3.277131e+02,2.756578e+02,3.941848e+02,1.211890e+02,1.739139e+02,8.294217e+01,7.509572e+01,6.550348e+01,8.799646e+01,8.595221e+01,7.217105e+01,8.625559e+01,     0,4.853543e+01,9.560581e+01,2.850714e+01,1.310531e+02,8.106846e+01,3.630034e+02,6.295228e+02,6.289800e+02,3.568498e+02
14,1,182,0.2287109,0.1212891,0.2814453,0.2287109,0,0,0,-7.538133e+01,-3.121896e+01,1.027643e+02,1.921459e+02,1.547128e+02,     0,1.124211e+02,     0,1.508634e+02,1.216036e+02,3.104797e+02,2.796757e+02,3.248771e+02,1.173992e+02,1.106385e+02,1.648040e+02,5.064315e+01,5.260680e+01,3.003102e+01,2.075506e+01,2.557632e+01,4.659045e+01,3.191877e+01,3.903686e+01,6.861407e+01,     0,     0,1.333387e+02,     0,1.352686e+02,6.021598e+01,2.220249e+02,3.391460e+02,3.574522e+02,2.268676e+02
18,1,183,0.1037109,0.2462891,0.1564453,0.1037109,0,0,0,-2.961009e+01,-3.306920e+01,-9.623314e+01,1.393290e+00,4.901275e-01,     0,4.320748e-01,     0,2.543956e-01,2.701944e-01,3.542950e-02,4.017301e-01,5.920050e-01,5.072076e-01,5.045718e-01,7.524529e-01,3.420177e-01,3.696395e-01,2.245203e-01,     0,1.565973e-02,1.243514e-01,2.671661e-01,1.598014e-01,1.893906e-01,     0,6.427059e-02,     0,8.468091e-02,     0,1.325525e-02,6.956530e-01,9.680144e-01,1.097311e+00,6.486211e-01
16,1,184,0.08808594,0.1056641,0.2658203,0.08808594,0,0,0,-3.152661e+01,-5.503323e+01,-9.194996e+01,1.533751e+00,5.751067e-01,     0,4.704843e-01,     0,4.337001e-01,4.640085e-01,2.870829e-01,8.080003e-01,1.025110e+00,2.190399e-01,2.748056e-01,5.604478e-01,1.751423e-01,1.440338e-01,1.391075e-01,     0,     0,1.544679e-01,1.397092e-01,1.727116e-01,2.762427e-01,     0,     0,3.726971e-01,     0,2.843534e-01,1.033088e-01,7.044560e-01,9.626077e-01,1.197804e+00,7.777966e-01
13,1,185,0.2130859,0.2306641,0.1408203,0.2130859,0,0,0,-7.118098e+01,-2.858670e+01,1.020264e+02,1.351011e+02,1.522276e+02,     0,1.215428e+02,     0,6.210170e+01,5.543619e+01,1.594627e+02,1.191550e+02,1.247239e+02,2.479857e+02,2.158992e+02,2.406881e+02,9.938620e+01,1.222292e+02,9.495609e+01,4.888948e+01,3.254884e+01,3.052180e+01,3.983119e+01,2.720860e+01,2.200431e+01,     0,8.221478e+01,     0,7.658587e+01,     0,     0,2.077454e+02,3.126139e+02,3.051116e+02,2.063638e+02
10,1,186,0.2755859,0.1681641,0.07832031,0.2755859,0,0,0,-7.186754e+01,-3.157982e+01,9.493817e+01,2.853058e+02,3.332441e+02,     0,2.483989e+02,     0,1.490074e+02,1.433372e+02,3.951076e+02,3.439630e+02,3.340254e+02,5.909811e+02,5.433727e+02,5.664135e+02,1.997622e+02,2.513861e+02,2.219039e+02,9.091708e+01,8.784273e+01,7.700594e+01,8.652140e+01,7.856836e+01,4.410145e+01,     0,2.356474e+02,     0,2.024365e+02,9.925871e+00,4.049901e+01,4.841565e+02,7.503610e+02,7.424704e+02,4.948024e+02
20,1,187,0.1505859,0.2931641,0.2033203,0.1505859,0,0,0,-1.567405e+01,-2.669790e+01,-3.539614e+01,1.698632e+00,6.943344e-01,     0,6.271001e-01,     0,3.623974e-01,3.386303e-01,3.401933e-01,5.443706e-01,8.012786e-01,9.025143e-01,7.657710e-01,1.176889e+00,5.119540e-01,5.874052e-01,3.053265e-01,3.055861e-02,3.195632e-02,1.873133e-01,4.122620e-01,2.393032e-01,2.914946e-01,     0,1.725292e-01,     0,1.481688e-01,     0,     0,9.569138e-01,1.435279e+00,1.615484e+00,8.699224e-01
13,1,188,0.1193359,0.1369141,0.1720703,0.1193359,0,0,0,-3.261808e+01,-3.584829e+01,7.010090e+01,1.074855e+01,8.478292e+00,     0,6.866825e+00,     0,7.070040e+00,6.741259e+00,1.199529e+01,1.221065e+01,1.289669e+01,7.875829e+00,7.846307e+00,9.036518e+00,4.369172e+00,4.257023e+00,4.135352e+00,1.244847e+00,1.449495e+00,1.895518e+00,1.564704e+00,1.691018e+00,2.256866e+00,     0,     0,3.122761e+00,     0,2.952052e+00,1.866670e+00,1.396346e+01,1.776809e+01,1.822369e+01,1.413798e+01
15,1,189,0.2443359,0.2619141,0.2970703,0.2443359,0,0,0,-1.252644e+02,-2.133532e+01,1.161018e+02,9.200458e+01,7.914766e+01,     0,6.474886e+01,     0,8.341890e+01,5.795657e+01,1.626568e+02,1.078701e+02,1.419359e+02,9.395698e+01,7.255801e+01,1.250522e+02,3.633886e+01,5.729255e+01,2.273723e+01,3.061113e+01,1.926102e+01,3.237881e+01,2.863126e+01,2.164352e+01,3.653272e+01,     0,1.294493e+00,2.970199e+01,4.707602e-01,4.048941e+01,1.897571e+01,1.119678e+02,2.069146e+02,2.056433e+02,1.097005e+02
15,1,190,0.1818359,0.07441406,0.2345703,0.1818359,0,0,0,-4.462933e+01,-3.481946e+01,8.099364e+01,1.755745e+02,1.289596e+02,     0,9.627201e+01,     0,1.243086e+02,1.169045e+02,2.477946e+02,2.515731e+02,2.713668e+02,8.979187e+01,8.917831e+01,1.131517e+02,4.535821e+01,3.636116e+01,3.406022e+01,7.107193e+00,1.511627e+01,3.078144e+01,1.936959e+01,2.690233e+01,4.811294e+01,     0,     0,1.286944e+02,     0,1.230724e+02,5.878940e+01,2.026928e+02,2.722111e+02,2.885747e+02,2.121763e+02
16,1,191,0.05683594,0.1994141,0.1095703,0.05683594,0,0,0,-4.767614e+01,-3.868443e+01,-1.320273e+02,1.299979e+00,4.593263e-01,     0,3.856783e-01,     0,2.231151e-01,2.451566e-01,     0,3.932727e-01,5.249849e-01,4.049759e-01,4.694084e-01,6.461041e-01,3.446388e-01,3.246876e-01,2.275888e-01,     0,2.753780e-02,1.016896e-01,2.515569e-01,1.365814e-01,1.498446e-01,     0,2.418065e-02,     0,8.106005e-02,     0,1.228503e-02,6.680003e-01,8.753504e-01,9.594542e-01,6.249200e-01
16,1,192,0.05488281,0.09980469,0.2326172,0.05488281,0,0,0,-5.169761e+01,-3.873888e+01,-1.357520e+02,1.222512e+00,3.813829e-01,     0,3.136890e-01,     0,2.865838e-01,3.246220e-01,     0,4.876912e-01,6.745913e-01,1.381742e-01,1.732126e-01,3.779916e-01,1.281513e-01,1.084195e-01,9.826093e-02,     0,     0,1.067235e-01,1.288293e-01,1.115957e-01,1.768620e-01,     0,     0,2.219323e-01,     0,1.812629e-01,7.342135e-02,4.755950e-01,6.481307e-01,8.033122e-01,5.295399e-01
13,1,193,0.1798828,0.2248047,0.1076172,0.1798828,0,0,0,-5.102323e+01,-3.590509e+01,8.738659e+01,1.082200e+02,1.195105e+02,     0,9.956828e+01,     0,4.041655e+01,4.066630e+01,1.100787e+02,8.675077e+01,8.374417e+01,1.998221e+02,1.812000e+02,1.831086e+02,8.619678e+01,9.634020e+01,8.683189e+01,3.693880e+01,2.337523e+01,1.921079e+01,2.731311e+01,1.746098e+01,8.642502e+00,     0,7.137580e+01,     0,7.106440e+01,     0,     0,1.724451e+02,2.392069e+02,2.298922e+02,1.681247e+02
11,1,194,0.2423828,0.1623047,0.1701172,0.2423828,0,0,0,-7.776595e+01,-2.750586e+01,1.027094e+02,2.141059e+02,2.014662e+02,     0,1.457305e+02,     0,1.512627e+02,1.223157e+02,3.244840e+02,2.702882e+02,2.993821e+02,2.780009e+02,2.502449e+02,3.013541e+02,1.114127e+02,1.398009e+02,9.537002e+01,5.229373e+01,5.053187e+01,5.698212e+01,5.765791e+01,5.203323e+01,5.266005e+01,     0,4.484370e+01,5.291933e+01,3.320482e+01,6.742606e+01,5.273165e+01,3.201781e+02,4.864133e+02,4.858676e+02,3.190589e+02
22,1,195,0.1173828,0.2873047,0.2951172,0.1173828,0,0,0,-5.956363e+01,-5.323930e+01,-1.234455e+02,1.397743e+00,3.572241e-01,     0,3.429138e-01,     0,2.884810e-01,2.481990e-01,     0,4.046500e-01,5.944526e-01,2.721054e-01,2.727186e-01,6.477387e-01,1.521298e-01,2.632523e-01,9.672557e-02,     0,2.909902e-02,1.289767e-01,2.453033e-01,1.817159e-01,2.412712e-01,     0,     0,     0,1.026580e-02,1.030805e-01,3.143276e-02,4.769262e-01,8.659413e-01,9.650608e-01,4.169659e-01
14,1,196,0.1486328,0.1310547,0.07636719,0.1486328,0,0,0,-3.260533e+01,-3.676486e+01,6.474812e+01,1.215226e+02,1.450861e+02,     0,1.208837e+02,     0,6.023948e+01,6.678057e+01,1.291262e+02,1.247548e+02,1.187452e+02,2.045904e+02,2.016183e+02,1.908841e+02,1.037280e+02,1.056994e+02,1.107387e+02,2.826916e+01,2.435453e+01,1.979950e+01,2.453835e+01,2.231900e+01,1.409254e+01,     0,6.850184e+01,     0,6.547547e+01,     0,3.254755e+00,2.209761e+02,2.759749e+02,2.728333e+02,2.197581e+02
30,2,197,0.2736328,0.2560547,0.2013672,0.2736328,0,0,0,-3.117821e+02,1.180867e+02,5.520996e+01,     0,9.058849e+02,     0,1.574389e+03,     0,3.629587e+02,6.133450e+02,4.681962e+02,4.593660e+02,4.664460e+02,4.423252e+02,6.057973e+02,1.292964e+03,2.061591e+02,2.280368e+02,1.226367e+03,1.873917e+02,2.683017e+02,1.550274e+02,     0,8.110799e+01,1.585083e+03,     0,1.548627e+02,     0,3.961794e+02,2.827186e+02,1.245536e+03,5.357993e+02,6.547743e+02,7.980889e+02,6.906788e+02
30,2,198,0.2111328,0.06855469,0.2638672,0.2111328,0,0,0,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN
18,1,199,0.08613281,0.1935547,0.1388672,0.08613281,0,0,0,-2.583961e+01,-4.018716e+01,-9.339751e+01,1.409429e+00,5.337993e-01,     0,4.558997e-01,     0,2.768926e-01,2.931642e-01,6.910696e-02,5.093998e-01,6.556694e-01,4.970866e-01,5.722088e-01,7.730454e-01,3.861306e-01,3.561704e-01,2.525427e-01,     0,2.949029e-02,1.253264e-01,2.573856e-01,1.785950e-01,1.934974e-01,     0,3.217278e-02,     0,7.238257e-02,     0,2.350686e-02,7.903737e-01,1.033912e+00,1.168176e+00,7.327941e-01
16,1,200,0.1017578,0.1466797,0.2794922,0.1017578,0,0,0,-3.367737e+01,-5.426569e+01,-9.605372e+01,1.388599e+00,4.721727e-01,     0,4.034154e-01,     0,3.421138e-01,3.422226e-01,1.005303e-01,6.158735e-01,7.950248e-01,2.180521e-01,2.782594e-01,5.909260e-01,1.521537e-01,1.696457e-01,1.219973e-01,     0,9.899587e-03,1.376999e-01,1.572715e-01,1.855737e-01,2.532065e-01,     0,     0,1.719643e-01,     0,1.540194e-01,5.674436e-02,5.955525e-01,8.616088e-01,1.061239e+00,6.053122e-01
30,2,201,0.2267578,0.2716797,0.1544922,0.2267578,0,0,0,-2.592934e+02,3.328088e+01,-1.287627e+01,1.625092e+02,2.523782e+02,     0,8.315996e+02,     0,9.695819e+01,     0,4.030846e+02,4.074364e+02,3.500439e+02,4.447175e+02,3.431087e+02,4.407209e+02,2.054874e+02,8.137331e+01,4.429835e+02,1.597382e+02,1.357206e+02,8.219311e+02,8.911954e+01,8.304469e+01,5.135834e+02,     0,1.770581e+02,5.816673e+01,2.851635e+02,2.302500e+02,3.435848e+02,3.887051e+02,6.659124e+02,2.543744e+02,3.058232e+02
8,1,202,0.2892578,0.08417969,0.09199219,0.2892578,0,0,0,-6.698910e+01,-3.347964e+01,8.926662e+01,3.756095e+02,3.541171e+02,     0,2.352111e+02,     0,2.221660e+02,2.148229e+02,5.979795e+02,5.777340e+02,5.680770e+02,5.447191e+02,5.494943e+02,5.637116e+02,1.987315e+02,2.109943e+02,2.004812e+02,7.223454e+01,1.055422e+02,8.719462e+01,9.195552e+01,1.085181e+02,7.083026e+01,     0,1.484209e+02,1.469433e+02,1.185323e+02,1.804528e+02,1.406995e+02,6.006346e+02,9.013541e+02,9.001444e+02,6.001366e+02
13,1,203,0.1642578,0.2091797,0.2169922,0.1642578,0,0,0,-6.600590e+01,-2.978550e+01,9.988685e+01,9.568658e+00,7.929020e+00,     0,6.429287e+00,     0,6.541516e+00,5.306341e+00,1.163052e+01,9.853201e+00,1.136494e+01,8.981041e+00,7.928721e+00,1.029252e+01,4.291463e+00,5.238797e+00,3.575925e+00,1.949481e+00,1.617632e+00,2.223308e+00,2.138376e+00,1.773688e+00,2.416908e+00,     0,     0,1.635873e+00,4.422093e-02,1.778086e+00,1.192551e+00,1.217572e+01,1.767528e+01,1.779173e+01,1.205728e+01
12,1,204,0.1330078,0.05292969,0.1232422,0.1330078,0,0,0,-2.370926e+01,-2.988256e+01,5.504022e+01,1.530785e+02,1.160757e+02,     0,9.084415e+01,     0,1.101821e+02,1.127303e+02,1.926463e+02,2.076377e+02,2.068829e+02,1.077963e+02,1.133739e+02,1.159518e+02,6.370912e+01,5.443209e+01,6.152538e+01,1.103904e+01,1.830477e+01,2.121858e+01,1.718210e+01,2.239706e+01,2.723878e+01,     0,     0,7.846608e+01,     0,8.012880e+01,5.081450e+01,2.201984e+02,2.642531e+02,2.687676e+02,2.228218e+02
15,1,205,0.2580078,0.1779297,0.2482422,0.2580078,0,0,0,-9.887697e+01,-2.454667e+01,1.107458e+02,2.030881e+02,1.718688e+02,     0,1.236379e+02,     0,1.725991e+02,1.258422e+02,3.494459e+02,2.713090e+02,3.316761e+02,1.928269e+02,1.656970e+02,2.444404e+02,7.582907e+01,1.037527e+02,4.948071e+01,4.686412e+01,4.095032e+01,6.198056e+01,5.442119e+01,4.845620e+01,6.932028e+01,     0,     0,9.073697e+01,     0,1.133649e+02,6.137792e+01,2.653679e+02,4.386888e+02,4.387007e+02,2.591396e+02
14,1,206,0.1955078,0.1154297,0.1857422,0.1955078,0,0,0,-5.531243e+01,-3.277125e+01,8.983417e+01,1.724431e+02,1.402788e+02,     0,1.028317e+02,     0,1.250007e+02,1.102466e+02,2.475676e+02,2.349503e+02,2.543417e+02,1.416128e+02,1.376614e+02,1.620470e+02,6.520264e+01,6.769430e+01,5.590113e+01,2.269526e+01,2.809946e+01,3.554722e+01,2.979759e+01,3.292408e+01,4.213288e+01,     0,     0,8.045291e+01,     0,8.607509e+01,5.189661e+01,2.357021e+02,3.250235e+02,3.297127e+02,2.364828e+02
16,1,207,0.07050781,0.2404297,0.06074219,0.07050781,0,0,0,-2.498047e+01,-3.616861e+01,-9.942128e+01,1.570652e+00,7.742368e-01,     0,6.927319e-01,     0,1.713078e-01,2.391550e-01,1.382023e-01,4.695781e-01,5.001313e-01,1.032391e+00,1.184178e+00,1.215514e+00,7.627176e-01,6.068940e-01,5.745964e-01,5.190570e-02,3.048688e-02,9.321859e-02,3.280818e-01,1.642202e-01,6.980089e-02,     0,4.155272e-01,     0,4.745490e-01,     0,     0,1.173647e+00,1.433467e+00,1.501317e+00,1.079662e+00
20,1,208,0.07832031,0.1232422,0.1466797,0.07832031,0,0,0,-1.785746e+01,-5.374723e+01,-6.618776e+01,1.634390e+00,7.153580e-01,     0,5.823757e-01,     0,4.429359e-01,4.637747e-01,3.917829e-01,9.719795e-01,1.049313e+00,5.003728e-01,7.097184e-01,8.857143e-01,4.526618e-01,3.333316e-01,3.169034e-01,     0,7.953427e-02,1.569696e-01,2.343077e-01,2.379685e-01,2.580308e-01,     0,     0,1.663437e-01,     0,1.438206e-01,1.016045e-01,1.097727e+00,1.361940e+00,1.566384e+00,1.075649e+00
13,1,209,0.2033203,0.2482422,0.2716797,0.2033203,0,0,0,-1.034490e+02,-2.307627e+01,1.158253e+02,2.978033e+01,2.569309e+01,     0,2.117260e+01,     0,2.419638e+01,1.802726e+01,4.546191e+01,3.300730e+01,4.131046e+01,2.890153e+01,2.343052e+01,3.629803e+01,1.209307e+01,1.705683e+01,9.019253e+00,8.330450e+00,5.703538e+00,8.990082e+00,7.914147e+00,6.178071e+00,1.011441e+01,     0,     0,7.539303e+00,     0,8.918725e+00,4.522711e+00,3.681431e+01,6.110576e+01,6.132936e+01,3.658012e+01
30,2,210,0.2658203,0.06074219,0.2091797,0.2658203,0,0,0,-2.161663e+02,8.639317e+00,5.323382e+01,     0,     0,     0,2.046122e+03,     0,5.522148e+03,     0,1.472884e+03,3.769967e+03,4.644111e+03,6.031144e+03,6.374421e-03,     0,9.180410e+03,7.339219e+03,3.305077e+03,5.055583e+03,4.250843e+03,1.049128e+04,1.401342e+04,4.295415e+03,8.425353e+03,     0,1.042490e+04,1.086491e+04,1.568175e+03,8.235307e+03,1.219158e+03,8.954051e+01,5.851746e+03,1.120493e+04,     0
13,1,211,0.1408203,0.1857422,0.08417969,0.1408203,0,0,0,-3.376126e+01,-3.856507e+01,6.879192e+01,7.992987e+01,9.064361e+01,     0,7.763898e+01,     0,3.074241e+01,3.356532e+01,7.543635e+01,6.522293e+01,6.097307e+01,1.412183e+02,1.338440e+02,1.268799e+02,6.993313e+01,7.207199e+01,7.216431e+01,2.309566e+01,1.522492e+01,1.173873e+01,1.718239e+01,1.141792e+01,4.773178e+00,     0,5.036793e+01,     0,5.111180e+01,     0,     0,1.366547e+02,1.735578e+02,1.675405e+02,1.329251e+02
15,1,212,0.1720703,0.09199219,0.2404297,0.1720703,0,0,0,-4.599073e+01,-3.490205e+01,8.382570e+01,1.335574e+02,9.948484e+01,     0,7.587766e+01,     0,9.499657e+01,9.027150e+01,1.866747e+02,1.870792e+02,2.030949e+02,6.765854e+01,6.632578e+01,8.678487e+01,3.391829e+01,2.788483e+01,2.660531e+01,6.628099e+00,1.171878e+01,2.446691e+01,1.478387e+01,2.011385e+01,3.731005e+01,     0,     0,9.267579e+01,     0,8.678767e+01,4.059919e+01,1.528478e+02,2.058012e+02,2.188647e+02,1.610852e+02
13,1,213,0.2970703,0.2169922,0.1154297,0.2970703,0,0,0,-9.203669e+01,-2.254623e+01,1.061923e+02,2.774078e+02,3.193314e+02,     0,2.369106e+02,     0,1.595275e+02,1.290484e+02,4.068873e+02,3.009245e+02,3.175942e+02,5.935873e+02,4.999229e+02,5.894053e+02,1.922136e+02,2.762564e+02,1.914351e+02,1.097878e+02,8.765263e+01,8.871384e+01,1.008689e+02,7.429051e+01,5.554631e+01,     0,2.407224e+02,     0,1.928486e+02,2.338027e+00,3.234314e+01,4.339579e+02,7.419667e+02,7.393431e+02,4.529333e+02
10,1,214,0.2345703,0.1544922,0.05292969,0.2345703,0,0,0,-5.369138e+01,-3.839662e+01,8.102897e+01,2.486880e+02,2.989792e+02,     0,2.358441e+02,     0,1.106621e+02,1.255647e+02,2.992371e+02,2.792778e+02,2.602490e+02,5.045873e+02,4.852092e+02,4.639591e+02,1.888133e+02,2.137106e+02,2.237452e+02,7.268846e+01,6.587598e+01,5.244697e+01,6.182017e+01,5.797778e+01,2.604042e+01,     0,2.112406e+02,     0,1.918962e+02,     0,1.995011e+01,4.363709e+02,6.181446e+02,6.108075e+02,4.417926e+02
20,1,215,0.1095703,0.2794922,0.1779297,0.1095703,0,0,0,-3.965912e+01,-3.267637e+01,-1.081794e+02,1.333158e+00,4.064317e-01,     0,3.684996e-01,     0,2.451435e-01,2.509761e-01,     0,3.345208e-01,5.410487e-01,4.178777e-01,3.799582e-01,6.511143e-01,2.736562e-01,3.256638e-01,1.659346e-01,     0,1.355895e-02,1.193705e-01,2.553300e-01,1.382920e-01,1.842418e-01,     0,2.521795e-02,     0,5.974894e-02,2.653930e-02,2.022369e-02,5.817532e-01,8.599221e-01,9.589851e-01,5.263700e-01
11,1,216,0.09394531,0.07636719,0.09980469,0.09394531,0,0,0,-1.780581e+01,-2.861760e+01,4.780060e+01,6.774086e+01,5.476658e+01,     0,4.575182e+01,     0,4.928509e+01,5.118929e+01,7.876273e+01,8.386282e+01,8.223333e+01,5.517719e+01,5.767765e+01,5.687443e+01,3.506243e+01,3.233074e+01,3.527102e+01,7.388694e+00,9.331724e+00,9.614344e+00,8.476348e+00,9.878082e+00,1.053068e+01,     0,     0,2.239044e+01,     0,2.296073e+01,1.706901e+01,1.048676e+02,1.216590e+02,1.225323e+02,1.053704e+02
14,1,217,0.2189453,0.2013672,0.2248047,0.2189453,0,0,0,-8.865433e+01,-2.549306e+01,1.098542e+02,1.203708e+02,1.045942e+02,     0,7.996920e+01,     0,9.500603e+01,7.290730e+01,1.853560e+02,1.446027e+02,1.721054e+02,1.261399e+02,1.079112e+02,1.470800e+02,5.258653e+01,7.030591e+01,4.087318e+01,3.004422e+01,2.435278e+01,3.380990e+01,3.141032e+01,2.616261e+01,3.506508e+01,     0,2.413078e+00,3.421027e+01,8.104817e-01,4.182247e+01,2.672006e+01,1.634788e+02,2.553424e+02,2.552024e+02,1.618454e+02
12,1,218,0.2814453,0.1388672,0.2873047,0.2814453,0,0,0,-1.003413e+02,-2.580533e+01,1.093370e+02,2.642291e+02,2.205356e+02,     0,1.510908e+02,     0,2.346044e+02,1.637317e+02,4.864379e+02,3.924794e+02,4.840456e+02,2.061893e+02,1.852194e+02,2.945284e+02,8.071716e+01,1.056140e+02,3.821814e+01,4.744092e+01,4.824831e+01,8.054445e+01,6.416704e+01,6.722484e+01,1.062366e+02,     0,     0,1.752264e+02,     0,2.064847e+02,9.586302e+01,3.236322e+02,5.493551e+02,5.621800e+02,3.143771e+02
15,1,219,0.1564453,0.2638672,0.1623047,0.1564453,0,0,0,-5.098288e+01,-3.265292e+01,9.132364e+01,8.649204e+00,7.864221e+00,     0,6.749774e+00,     0,2.915176e+00,2.506603e+00,7.641625e+00,5.690220e+00,5.666648e+00,1.318659e+01,1.165533e+01,1.264332e+01,6.264227e+00,6.835148e+00,5.137673e+00,2.665868e+00,1.559962e+00,1.448018e+00,2.330925e+00,1.401136e+00,9.506390e-01,     0,3.574831e+00,     0,3.755635e+00,     0,     0,1.162222e+01,1.658589e+01,1.591509e+01,1.104749e+01
